Seite,Klicks,Impressionen,CTR,Position
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2014_04/1404163d.html,1,16,6.25%,5.06
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_07/1807012t.html,1,16,6.25%,6.25
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_01/1801301v.html,1,16,6.25%,8.06
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_01/1801031h.html,1,16,6.25%,8.44
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2012_03/1203021a.html,1,16,6.25%,9
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_06/1806083h.html,1,16,6.25%,9.88
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/jobs/berufsbild_polizist/kampagne16/detail1.html,1,16,6.25%,11.69
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2013_04/1304112j.html,1,16,6.25%,14.19
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_02/1802131t.html,1,15,6.67%,6.67
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_02/1802201t.html,1,15,6.67%,7.67
https://www.kapo.zh.ch/dam/sicherheitsdirektion/kapo/publikationen/print/verkehr/ausnahmetransport/dokumente/atb_anforderungen_fzg.pdf.spooler.download.1537855345545.pdf/atb_anforderungen_fzg.pdf,1,15,6.67%,9.33
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_10/1810122H.html,1,15,6.67%,16.07
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2016_11/1611253o.html,1,15,6.67%,17.47
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/kriminal/laserblendungen/_jcr_content/contentPar/morethemes/morethemesitems/factsheet_laserblend.spooler.download.1464153594215.pdf/Factsheet.pdf,1,15,6.67%,34.33
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2014_03/1303261c.html,1,14,7.14%,7.07
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/kji/zielgruppen1/primarschule.html,1,14,7.14%,12.64
https://www.kapo.zh.ch/dam/sicherheitsdirektion/kapo/publikationen/statistik/vusta/kanton_zuerich/KTZH_UnfaelleGemeinden.pdf.spooler.download.1520921870803.pdf/KTZH_UnfaelleGemeinden.pdf,1,14,7.14%,12.71
"https://www.kapo.zh.ch/content/dam/sicherheitsdirektion/kapo/praevention/kji/dokumente/strecken_velopruefung/pfäffikon 
veloprüfung streckenplan.pdf",1,14,7.14%,13.21
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_04/1804241t.html,1,13,7.69%,9.15
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2014_06/1406221o.html,1,13,7.69%,11
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/home.html,1,12,8.33%,7.17
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_08/1808211f.html,1,12,8.33%,7.83
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2013_03/1303111c.html,1,12,8.33%,8.33
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_09/1809191o.html,1,12,8.33%,12.08
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2012_03/1203121e.html,1,12,8.33%,14
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_09/1709082s.html,1,12,8.33%,15.42
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_06/1806081h.html,1,12,8.33%,25.33
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/ueber_uns/fachstelle/atb_ausb/ausbildung/_jcr_content/contentPar/downloadlist_0/downloaditems/_bersichtskarte.spooler.download.1516352917454.pdf/atb_uebersichtskarte.pdf,1,11,9.09%,3.09
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_09/1809181x.html,1,11,9.09%,8.55
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_11/1711113j.html,1,11,9.09%,39.82
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2012_05/1205311a.html,1,10,10%,4.9
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/jiv/zielgruppen/jugendliche.html,1,10,10%,4.9
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_03/1803051o.html,1,10,10%,7.3
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/ist/hilfe_und_beratung/betroffenen_helfen.html,1,10,10%,7.5
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_01/1801281x.html,1,10,10%,10.8
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2014_12/1412191x.html,1,9,11.11%,2.89
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/ueber_uns/forms/allgemein1.html,1,9,11.11%,4.33
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2011_11/1111231m.html,1,9,11.11%,5.11
https://www.kapo.zh.ch/internet/de/rechtliche_grundlagen/entscheide/zhentscheide_definition/0320/_jcr_content/contentPar/downloadlist/downloaditems/483_1487687777092.spooler.download.1487688754925.pdf/DS_RRB_1115-2016.pdf,1,9,11.11%,6.67
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_08/1808021f.html,1,9,11.11%,9.11
https://www.kapo.zh.ch/content/dam/sicherheitsdirektion/kapo/pgw/kampagne16/plakate/kapo_schlegel.pdf,1,9,11.11%,16.89
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_09/1809081m.html,1,8,12.5%,3.12
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/kji/ueberuns1/team/_jcr_content/contentPar/downloadlist/downloaditems/1679_1500641726137.spooler.download.1504258083462.pdf/gebietszuteilung_verkehrspraevention.pdf,1,8,12.5%,4
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2014_07/1407241c.html,1,8,12.5%,6.12
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2016_08/1608101m.html,1,8,12.5%,9.12
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_05/1805171m.html,1,8,12.5%,16.12
"https://www.kapo.zh.ch/dam/sicherheitsdirektion/kapo/publikationen/statistik/vusta/Archiv 
VUSTA/vusta2016.pdf.spooler.download.1489572640870.pdf/vusta2016.pdf",1,8,12.5%,24.75
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/jiv/Praevention/laserblendung.html,1,7,14.29%,5.29
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_02/1802031h.html,1,7,14.29%,6
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_01/1801282x.html,1,7,14.29%,8.86
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/ueber_uns/org/kripo/organisation_kripo.html#subtitle-content-internet-sicherheitsdirektion-kapo-de-ueber_uns-org-kripo-organisation_kripo-jcr-content-contentPar-textimage_2,1,6,16.67%,2.33
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2014_06/1406301j.html,1,6,16.67%,2.5
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_08/1808231m.html,1,6,16.67%,5
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/ist/hilfe_und_beratung/ich_bin_betroffen.html,1,6,16.67%,5.33
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2014_02/1402161x.html,1,6,16.67%,5.83
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_09/1809073r.html,1,6,16.67%,7
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2013_01/1301241o.html,1,6,16.67%,8.17
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2014_03/1403181c.html,1,6,16.67%,18.5
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_01/1701214m.html,1,5,20%,3
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_12/1712191b.html,1,5,20%,4
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_02/1702071s.html,1,5,20%,6.4
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_06/1706091x.html,1,5,20%,6.6
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2014_07/1407081x.html,1,5,20%,7.4
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2015_06/1506221m.html,1,5,20%,7.8
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2014_06/1406181j.html,1,5,20%,9.4
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_04/1804272f.html,1,5,20%,13.6
https://www.kapo.zh.ch/content/dam/sicherheitsdirektion/kapo/publikationen/print/praevention/flyer_wertsachen_a5.pdf,1,5,20%,26
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2014-forensic_assessments.rss.jcr:content.newsteaserSingleColumn.rss.html,1,5,20%,79.4
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2014_11/1411271s.html,1,4,25%,1.25
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2014_10/1410272d.html,1,4,25%,3.75
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2016_02/1602171x.html,1,4,25%,4.25
https://www.kapo.zh.ch/internet/sicherheitsdirektion/sport/de/sportfest/fotogalerie.html,1,4,25%,4.25
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_08/1808042o.html,1,4,25%,7.5
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2011_12/1112052m.html,1,4,25%,8
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_06/1806271t.html,1,4,25%,8
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_11/1711271x.html,1,4,25%,26
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2014_08/1408151j.html,1,4,25%,48.5
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_03/1703131j.html,1,4,25%,51
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_03/1803201x.html,1,3,33.33%,3
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2015_01/1501221m.html,1,3,33.33%,4
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2015_11/1511192h.html,1,3,33.33%,4
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_06/1706131h.html,1,3,33.33%,4
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2012_10/1210311m.html,1,3,33.33%,4.67
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_01/1801122h.html,1,3,33.33%,4.67
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_07/1707231j.html,1,3,33.33%,5
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2013_02/1302051c.html,1,3,33.33%,5.33
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2015_12/1512112c.html,1,3,33.33%,6.33
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2012_05/1205152a.html,1,3,33.33%,6.67
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2011_10/1110121s.html,1,3,33.33%,7.33
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2013_05/1305251e0.html,1,3,33.33%,8
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_10/1710031x.html,1,3,33.33%,8.67
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_06/1806211h.html,1,3,33.33%,25.67
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/ist/weitere_infos/fokusthemen/knder_und_haeusliche_gewalt/zeitnahe_kinderansprache.html,1,3,33.33%,29.67
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2016_09/1609162o.html,1,2,50%,2
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2016_08/1608011h.html,1,2,50%,2.5
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_01/1801151t.html,1,2,50%,2.5
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2014_04/1404031d.html,1,2,50%,4.5
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2012_11/1211151a.html,1,2,50%,5
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2013_08/1308081d.html,1,2,50%,5
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2016_10/1610091c.html,1,2,50%,5
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2012_11/1211161e.html,1,2,50%,6
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2013_01/1301171c.html,1,2,50%,6
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2016_01/1601012o.html,1,2,50%,6.5
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2011_q3/1106281m.html,1,2,50%,8.5
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2014_10/1410102x.html,1,2,50%,9
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2011_11/1111111a.html,1,2,50%,10
https://www.kapo.zh.ch/internet/baudirektion/tba/de/ueberuns/veroeffentlichungen.html,1,1,100%,1
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2012_02/1202081e.html,1,1,100%,1
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2012_q1/1108052a.html,1,1,100%,1
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2014_03/1403242x.html,1,1,100%,1
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2016_01/160121t.html,1,1,100%,1
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_02/1802133h.html,1,1,100%,1
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_09/1809302h.fou.ou2_2.213_1283262326193.html,1,1,100%,1
https://www.kapo.zh.ch/dam/sicherheitsdirektion/kapo/pgw/stelleninserate/kaderstellen/CRAextern2017.pdf.spooler.download.1507611697906.pdf/CRAextern2017.pdf,1,1,100%,2
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2011_q3/1106291a.html,1,1,100%,2
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2011_q4/1107271o.html,1,1,100%,2
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2012_10/1210101e.html,1,1,100%,2
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2012_10/1210261m.html,1,1,100%,2
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2014_05/1405261x.html,1,1,100%,2
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2015_06/1506201x.html,1,1,100%,2
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2016_09/1609142h.html,1,1,100%,2
https://www.kapo.zh.ch/internet/sicherheitsdirektion/de/aktuell.html,1,1,100%,3
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2011_q31/1105101s.html,1,1,100%,3
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2012_12/1212021a.html,1,1,100%,3
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2011_q4/1107151o.html,1,1,100%,4
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2012_q1/1108121a.html,1,1,100%,4
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2014_08/1408281j.html,1,1,100%,4
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2012_10/1210152e.html,1,1,100%,5
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2013_08/1308221j.html,1,1,100%,5
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2012_06/1206302e.html,1,1,100%,8
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2013_05/1305081s.html,1,1,100%,10
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2015_07/1507041o.html,1,1,100%,10
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2012_03/1203291e.html,1,1,100%,19
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/jobs/berufsbild_polizist/kampagne16.html,0,416,0%,16.51
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_12/1712034m.html,0,346,0%,46.63
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_06/1806031o.html,0,264,0%,60.26
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/jiv/graffiti/_jcr_content/contentPar/downloadlist/downloaditems/download_flyer.spooler.download.1393494654127.pdf/Graffiti_Flyer.pdf,0,208,0%,50.8
https://www.kapo.zh.ch/dam/sicherheitsdirektion/kapo/publikationen/print/verkehr/ausnahmetransport/dokumente/atb_liste_mit_polizeibewilligung.pdf.spooler.download.1538639801979.pdf/atb_liste_mit_polizeibewilligung.pdf,0,189,0%,30.12
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_12/1712232x.html,0,165,0%,3.61
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_03/1703031x.html,0,158,0%,25.66
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_06/1806171x.html,0,157,0%,35.67
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/ist/adressen_links/adressen.html#subtitle-content-internet-sicherheitsdirektion-kapo-de-praevention-ist-adressen_links-adressen-jcr-content-contentPar-textimage_0,0,152,0%,4.24
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/ist/adressen_links/adressen.html#subtitle-content-internet-sicherheitsdirektion-kapo-de-praevention-ist-adressen_links-adressen-jcr-content-contentPar-textimage_3,0,152,0%,4.24
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_04/1804152j.html,0,126,0%,7.27
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2011_09/1109261a.html,0,121,0%,83.24
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_10/1710081x.html,0,119,0%,31.69
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_11/1711121j.html,0,115,0%,65.94
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_06/1806071o.html,0,112,0%,11.41
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/ueber_uns/fachstelle/atb_ausb/ausbildung.html,0,109,0%,3.44
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/jiv/Praevention/suchtmittel.html,0,108,0%,62.75
https://www.kapo.zh.ch/content/dam/sicherheitsdirektion/kapo/praevention/kji/dokumente/lernkontrollen_arbeitsblaetter/lernkontrolle_ab_linksabbiegen.pdf,0,104,0%,74.43
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_06/1806023o.html,0,101,0%,56.45
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2012_04/1204021s.html,0,97,0%,7.22
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_09/1809051f.html,0,94,0%,8.29
https://www.kapo.zh.ch/dam/sicherheitsdirektion/kapo/ist_neu/flyer/Flyer_Serbisch.pdf.spooler.download.1490345810129.pdf/Flyer_Serbisch.pdf,0,91,0%,48.45
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2012_08/1208311s.html,0,89,0%,7.21
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_08/1808212f.html,0,88,0%,69.65
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2015_10/1510071i.html,0,87,0%,28.62
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_09/1809061r.html,0,87,0%,55.16
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_08/1808291f.html,0,87,0%,62.85
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2014_09/1409101d.html,0,85,0%,82.81
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/jiv/zielgruppen.html,0,82,0%,27.46
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_12/1712092t.html,0,79,0%,9.7
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_12/1712061t.html,0,76,0%,10.34
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/ueber_uns/standorte/stammhaus.html,0,75,0%,13.77
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_03/1803281x.html,0,75,0%,64.52
https://www.kapo.zh.ch/dam/sicherheitsdirektion/kapo/mitteilungen/medienmitteilungen/2014/Quartal_4/need/Folien_sank.pdf.spooler.download.1417510399411.pdf/Folien_sank.pdf,0,69,0%,17.94
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/jiv/das_team/konzept.html,0,68,0%,6.87
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_12/1712302j.html,0,68,0%,22.18
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_03/1803251t.html,0,68,0%,34.93
https://www.kapo.zh.ch/dam/sicherheitsdirektion/kapo/ist_neu/flyer/Flyer_Franzoesisch.pdf.spooler.download.1490345707251.pdf/Flyer_Franzoesisch.pdf,0,67,0%,20.66
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_12/1712011m.html,0,64,0%,5.92
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_03/1803151m.html,0,64,0%,8.44
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_06/1806231m.html,0,64,0%,61.53
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2012_04/1204101m.html,0,62,0%,58.24
https://www.kapo.zh.ch/content/dam/sicherheitsdirektion/kapo/praevention/kji/dokumente/pdf/broschuere_velhelm_bfu.pdf,0,61,0%,39.52
https://www.kapo.zh.ch/content/dam/sicherheitsdirektion/kapo/praevention/kji/dokumente/noten_ferox_lieder/alle_Noten_Feroxlieder_CD.pdf,0,59,0%,14.92
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2013_09/1309041s.html,0,58,0%,9.52
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_02/1802051h.html,0,58,0%,15.9
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/fachbeitraege/2018/180220_korpsmusik.html,0,55,0%,8.33
https://www.kapo.zh.ch/content/dam/sicherheitsdirektion/kapo/praevention/kji/dokumente/ferox_zum_ausmalen/Suchbild_Ferox_7_Fehler.pdf,0,54,0%,29.78
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_11/1711116j.html,0,54,0%,33.07
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_03/1803101o.html,0,51,0%,71.08
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/kji/ueberuns1.html,0,50,0%,4.68
